pos_diffx,pos_diffy,pos_diffz,x_dot0,y_dot0,z_dot0,x_ddot0,y_ddot0,z_ddot0,phi0,theta0,yaw0,phi_dot0,theta_dot0,yaw_dot0,x,y,z,x_dot,y_dot,z_dot,phi,theta,yaw,phi_dot,theta_dot,yaw_dot,Tf,Cost,controller_ID
-10.101285814025783,2.9776864847518114,-3.9091929324804666,2.468151436628105,0.05879437935411769,4.27222673613046,0.4181441547255549,0.5183021164765718,2.407531543091163,-0.12089295475861617,-1.1204173102202117,1.3973521279920755,0.23141391147982104,-0.2977974955479976,-0.2549811924521408,11.831829640721187,-1.4897294781338066,7.147341966511962,-0.0003183550775312171,0.005829606138331798,9.811549456280375e-05,-0.0006893457058571857,-0.00010529376156787084,-1.225973361231621e-09,0.06368412682138146,0.019661920491427218,-2.031072691846385e-08,7.582027826690497,1694.6650786276646,Backstepping_4
3.6957733493956426,10.49459307216172,3.510018322234187,-0.9200609421433832,4.401198105535466,4.6681433947920254,-0.5061660642775023,1.3922773630691907,2.1293251743738093,0.43841388407334825,-0.762805146701813,0.5179790519424026,-0.03494159177662959,-0.17976062327807152,-0.5394452527817155,-4.725280806848217,-11.853951283774995,0.5182772827270073,-0.0012651852765011489,0.03671717945520474,0.0001395995115155772,-0.005824976753074564,-0.00015882667133696094,-1.1044455790352066e-08,0.38530837202896123,0.006642387685814236,-6.457530656480697e-08,7.503483423746362,1321.6150939913985,Backstepping_4
-12.390704828085305,5.088862584731993,-12.357093771550726,-2.1313567351752805,4.191148285479393,1.1387349524219204,-0.1252607892700821,-1.3378300018031015,-0.44433627829109845,-0.16400727655086667,0.5559342664823206,-0.8757745198073882,0.5863822512209225,-0.7065068152993959,-0.3798490499667253,13.41886815234045,-5.917511839000219,17.582295279529212,-0.008799180341847955,0.006528786930387818,-1.943080010680591e-05,0.00019696845050551947,0.00028583061953942073,-9.221206977200574e-08,0.2335857955331778,0.3215813215908528,-1.900057012460867e-08,7.10379030900261,1052.2008385346287,Backstepping_2
-0.3871495645800258,0.40034747554590844,-15.443460620706198,-1.7181987290764544,3.0566835086650954,-2.369331753800834,1.7437857196656932,-2.2981696923625443,1.3020010377321785,-1.0506217143602927,0.26992535325654865,0.7900967979772175,0.993137601146046,-0.5028975289361413,-0.37421793430230776,1.1544001526550716,0.2158515199954881,15.791377391233842,0.0011119087264405748,4.951139470180545e-05,-4.078327016995443e-05,7.830405620406847e-05,1.4481564188986154e-05,6.636610317941394e-10,0.013053918272484687,-0.006269275991234098,1.8246167815516273e-10,9.375473882657534,1511.0479071242805,Backstepping_4
-10.539221826307513,-6.876071580084146,-3.5984800488333297,0.27810266121741023,2.9663351581278796,4.0342386435149376,0.600515979214995,-2.2972711479203207,-1.2448592625623478,-0.5712935413381622,-0.19258240751079203,0.2836944384239317,0.42323579898857355,-0.30727960951332145,0.21057735369237873,12.353077995175749,7.277091011686442,9.413902684423629,-0.0037154166698101635,-0.003835984009801724,1.631222274076982e-05,0.00023550166349199284,-0.00019647747086780338,1.2218641897683932e-08,-0.045257797996941615,0.057145405509639834,1.7318659675735964e-08,9.093388805274826,935.2317177452878,Backstepping_4
-12.508175076024596,-7.8133090789304305,-4.425320418954865,-0.054532179981117146,4.163759598710126,3.2912558751707657,1.8199450698796689,-0.5548335212854683,-1.1258343689069161,-0.37333266199536497,0.5973014338536364,1.5479156530181732,-0.929060664330893,0.9356456224161593,0.3444314372599895,13.849911203892416,6.223979118640549,13.118631727701876,-0.0028224793508221215,0.0019588989768560467,2.251702140503041e-06,-0.0001314046114593474,-0.00021445015177359942,-8.018437429283967e-09,0.04506180331921718,0.1162270820481795,-1.194733500221782e-08,7.39487337615372,605.2480016071021,Backstepping_2
-11.186688716344124,6.199794452473631,-0.9072598422226488,1.834734813740737,1.762262957357537,0.835011378735981,-2.0176070532061052,2.050101617894865,-1.5991224227165879,-0.12695105667003626,1.2782259044796251,0.871829130252342,0.8667723205818791,-0.06039003404907084,0.619432685894026,10.572032611762065,-8.162890749789254,10.624193458003285,-0.022529077594257846,0.03461205307289128,-2.3553367879693586e-05,-0.0014460195701775848,-0.0008257754238639213,-3.291681734956152e-07,0.3347939018958471,0.23537991085475482,-9.488758686393919e-07,6.539961578561236,827.431465638951,Backstepping_4
7.281355306608331,-2.6238502169048927,-5.374649027798873,1.7171461199392013,3.715987294999181,-1.1412164305673822,-0.3784855622676684,1.244190211603537,-0.6809896180821751,-1.2199535008743088,0.03692040662806684,-1.5045767990916417,-0.519195094179975,-0.25497137276406434,-0.3819048416209423,-6.623688427580774,3.924122018270154,8.661997773602609,0.006662047209053273,0.010820575930199238,-3.622807261167313e-05,0.0001321760247815236,-0.00016115996612172097,6.041104572374943e-08,0.13116722030659136,-0.09769523765895927,5.160115130032832e-08,9.094292049007981,1104.9104775214294,Backstepping_4
11.505177797879545,4.777527387279903,-7.538253118957517,1.2348122963330397,-2.9618990430817216,3.700720097024009,0.9054949364318743,0.45385303820568,-0.23457121489805122,0.005009821335570486,0.24918166883367032,-0.2498920036400334,-0.636808587601815,0.8683241327807514,-0.9212866833603637,-12.289933765015368,-3.237684021187192,15.619700465115972,0.019652130366168905,-0.002438804283445768,-2.56925962232102e-06,0.0001726834525959853,0.0014464588264809569,-4.0341634579997606e-08,-0.04121424461767268,-0.5130324172659063,-9.873421133419803e-08,5.738679607219234,295.08976462892286,Backstepping_2
-7.83697222445077,15.847110002206657,-7.417657328423015,-1.3426347606950015,-3.089009967225768,4.175744407602032,1.5967729546522262,1.5730644066630557,0.28653376638232064,-0.9166193753501888,-0.46925004135055215,0.11786590571570166,-0.6401257546496248,-0.7379176117960178,-0.010365073099087407,7.140970822728309,-14.180702044239247,16.636122296097916,-0.009616708843633458,0.014747938407998215,4.159084190551454e-05,-0.001116645668197963,-0.0006578467062944197,-1.0039064907243368e-07,0.1758685978145442,0.1202348729968849,-1.869410216510748e-07,7.246065562991312,399.5410886522356,Backstepping_4
